filename,xmin,ymin,xmax,ymax,angle,xloc,yloc,zloc
000128.txt,6,184,193,262,2.17,-13,2,19
000129.txt,53,185,265,288,2.15,-8,2,14
000129.txt,703,154,740,188,-1.64,12,1,81
000129.txt,385,175,451,221,1.88,-8,1,30
000129.txt,429,183,476,214,1.84,-7,2,35
000129.txt,451,178,500,211,1.82,-7,2,40
000129.txt,497,180,532,203,1.77,-6,2,50
000131.txt,205,186,358,240,-0.69,-9,1,20
000131.txt,442,178,530,217,-0.93,-5,1,29
000131.txt,208,180,327,223,2.43,-13,1,27
000131.txt,459,174,520,205,2.07,-6,1,42
000131.txt,565,170,601,195,1.86,-2,1,58
000131.txt,576,174,629,202,-1.12,0,1,40
000131.txt,711,173,737,190,-1.3,10,1,64
000132.txt,739,170,786,211,-1.53,6,1,30
000132.txt,749,175,774,194,-1.51,11,0,52
000132.txt,778,171,799,185,-1.69,18,0,74
000133.txt,468,183,535,203,0.24,-7,2,51
000134.txt,333,177,489,277,-1.33,-3,1,12
000134.txt,1084,129,1195,213,-0.32,11,0,15
000134.txt,993,137,1070,203,-0.5,12,0,20
000134.txt,562,158,594,225,0.14,0,1,19
000134.txt,790,154,834,194,-0.55,9,0,30
000134.txt,402,157,427,234,0.26,-4,1,17
000134.txt,858,151,887,197,-1.41,10,0,27
000134.txt,196,177,229,234,0.65,-11,1,21
000134.txt,189,181,219,236,0.64,-11,1,20
000134.txt,241,176,270,234,-2.72,-9,1,20
000134.txt,210,172,242,244,-3.01,-9,1,18
000134.txt,334,162,354,234,-2.78,-7,1,19
000134.txt,1137,137,1223,177,-0.71,24,0,28
000134.txt,1028,151,1157,185,-0.58,19,0,28
000135.txt,367,194,448,247,1.83,-6,2,22
000135.txt,417,191,481,231,1.8,-6,2,27
000135.txt,464,181,511,218,1.74,-6,2,36
000135.txt,484,181,522,210,1.73,-6,2,42
000135.txt,1056,131,1168,181,0.9,24,0,35
000135.txt,0,208,101,248,-0.91,-23,2,30
000135.txt,36,203,157,247,-0.95,-20,2,29
000136.txt,0,210,370,374,2.1,-3,1,6
000136.txt,364,195,436,239,-2.19,-8,2,30
000136.txt,863,164,1030,214,-0.21,10,1,22
000136.txt,689,163,724,190,1.7,6,1,45
000137.txt,595,175,627,206,-1.57,0,1,41
000137.txt,666,163,724,194,-1.83,8,2,72
000137.txt,0,103,272,267,2.12,-12,2,19
000137.txt,317,186,376,218,1.89,-13,2,37
000137.txt,426,182,458,202,1.8,-13,2,57
000137.txt,438,169,465,196,1.79,-17,2,79
000138.txt,38,181,140,224,-0.95,-20,1,27
000138.txt,382,181,491,251,1.8,-4,1,17
000138.txt,269,176,317,202,-1.14,-20,1,46
000138.txt,307,175,355,199,1.97,-19,1,51
000138.txt,547,176,571,194,1.63,-4,1,58
000138.txt,506,172,549,209,1.67,-3,1,35
000138.txt,586,174,623,211,-1.56,0,1,33
000139.txt,594,177,621,204,-1.57,0,2,48
000139.txt,623,163,660,193,-1.65,3,2,74
000140.txt,453,179,526,235,1.72,-3,1,22
000140.txt,550,173,603,211,-1.44,-1,1,32
000141.txt,405,184,530,263,1.79,-2,1,15
000142.txt,1199,108,1241,348,-2.28,4,1,5
000142.txt,36,165,248,374,2.11,-3,1,5
000142.txt,835,166,1241,374,-2.07,2,1,5
000142.txt,726,154,916,306,-1.81,2,1,10
000142.txt,688,153,806,252,-1.74,2,1,15
000142.txt,678,170,747,231,-1.67,2,1,21
000142.txt,656,160,672,199,0.63,2,1,35
000142.txt,530,167,560,197,1.67,-4,1,47
000142.txt,428,178,495,225,1.8,-5,1,24
000142.txt,0,197,273,374,2.21,-5,1,7
000142.txt,197,186,398,301,1.95,-5,1,12
000142.txt,337,176,452,252,1.88,-5,1,17
000143.txt,588,166,615,196,-1.57,0,2,76
000143.txt,4,199,128,248,2.21,-18,2,25
000143.txt,120,201,178,228,1.98,-26,3,42
000143.txt,940,180,1003,202,2.7,24,1,49
000144.txt,919,162,1241,374,-2.17,2,1,3
000144.txt,804,153,842,240,0.44,4,1,16
000144.txt,803,157,850,239,0.44,5,1,17
000144.txt,472,172,524,220,1.71,-4,1,29
000144.txt,646,170,661,205,-0.36,2,1,36
000144.txt,0,202,277,374,2.18,-5,1,7
000144.txt,323,187,345,243,1.92,-7,1,19
000145.txt,323,158,339,202,-1.4,-11,0,29
000145.txt,421,163,432,195,-1.33,-9,0,39
000145.txt,324,155,336,189,-1.44,-15,0,40
000145.txt,960,180,1069,229,-2.16,13,1,23
000145.txt,1034,183,1155,229,-2.24,16,1,23
000145.txt,1097,183,1223,230,0.89,19,1,24
000145.txt,396,166,429,255,-2.1,-3,1,13
000145.txt,501,157,553,255,-2.38,-1,1,13
000145.txt,676,152,784,270,-2.2,2,1,11
000145.txt,79,151,225,335,2.08,-4,1,7
000145.txt,601,171,637,199,-1.63,0,0,37
000145.txt,297,155,312,195,1.78,-14,0,34
000145.txt,221,153,232,197,-2.68,-16,0,30
000145.txt,997,173,1017,210,2.62,20,1,35
000146.txt,572,180,629,226,-1.56,0,1,23
000146.txt,0,202,349,374,-0.94,-2,1,3
000146.txt,190,194,462,367,-1.22,-2,1,7
000146.txt,177,188,351,278,1.17,-6,1,13
000146.txt,328,182,449,236,1.01,-6,1,20
000146.txt,360,176,472,228,0.88,-6,1,23
000146.txt,416,180,496,214,1.01,-6,1,31
000146.txt,456,174,530,203,0.76,-6,1,41
000146.txt,879,188,1241,374,-2.15,2,1,3
000146.txt,661,180,728,230,-1.69,2,1,22
000146.txt,645,126,719,212,-1.65,3,1,32
000146.txt,747,166,761,215,2.67,5,1,26
000146.txt,36,186,184,236,2.18,-15,1,22
000146.txt,588,176,624,208,-1.57,0,1,35
000147.txt,707,157,837,261,-1.8,3,1,14
000147.txt,415,167,437,241,-1.52,-4,1,18
000148.txt,782,174,860,203,-2.39,12,1,41
000149.txt,593,176,617,199,-1.57,0,1,51
000149.txt,745,183,941,315,-1.87,3,1,10
000149.txt,693,175,817,269,-1.78,2,1,14
000149.txt,653,177,707,219,-1.7,2,1,28
000149.txt,637,176,666,202,-1.61,2,1,43
000149.txt,647,176,689,212,-1.66,2,1,33
000149.txt,391,183,456,206,0.19,-12,2,48
000149.txt,304,182,377,207,0.37,-17,2,48
000149.txt,766,160,790,230,-1.79,4,1,19
000150.txt,565,175,616,225,-1.55,0,1,25
000150.txt,453,183,494,211,1.75,-7,1,38
000150.txt,531,177,560,199,1.64,-4,1,50
000150.txt,273,180,307,226,1.96,-12,2,28
000151.txt,0,200,303,369,-0.86,-3,1,3
000151.txt,991,147,1029,216,-1.6,10,0,18
000151.txt,845,161,1004,210,-0.39,10,0,22
000152.txt,45,196,447,374,-1.22,-2,1,6
000152.txt,751,155,1136,374,-1.93,2,1,6
000152.txt,711,186,878,307,-1.8,2,1,11
000152.txt,415,209,501,265,-1.42,-3,1,15
000152.txt,453,185,532,243,1.72,-3,1,20
000152.txt,662,183,773,256,-1.78,2,1,16
000152.txt,533,179,563,204,1.62,-3,1,41
000152.txt,628,176,657,200,-1.62,2,1,46
000153.txt,1217,85,1223,369,1.08,2,1,2
000153.txt,669,159,704,194,-1.64,4,0,40
000153.txt,643,162,658,211,2.03,1,1,26
000153.txt,626,164,645,213,1.94,1,1,26
000154.txt,352,168,381,252,0.33,-5,1,15
000154.txt,90,178,319,273,2.28,-7,1,14
000154.txt,543,174,665,215,2.53,0,1,27
000154.txt,828,159,929,201,2.8,12,1,32
000154.txt,695,173,727,195,-1.4,7,1,49
000154.txt,563,176,591,195,1.81,-2,1,58
000154.txt,520,176,552,195,1.92,-6,1,59
000155.txt,159,189,249,250,1.8,-13,2,23
000155.txt,212,197,278,236,1.82,-15,2,30
000155.txt,709,180,757,209,1.86,6,1,39
000155.txt,808,173,823,195,1.81,16,1,57
000156.txt,0,111,149,287,0.84,-10,1,10
000156.txt,804,139,872,319,2.6,2,1,7
000157.txt,1201,177,1241,360,-1.37,7,1,6
000157.txt,891,125,1231,319,-1.04,5,1,9
000157.txt,676,210,1048,305,2.27,4,1,11
000157.txt,656,173,892,262,-0.75,3,1,14
000157.txt,0,176,63,355,1.78,-6,1,8
000157.txt,610,186,748,253,2.51,1,1,16
000157.txt,754,159,817,210,2.35,7,1,29
000157.txt,319,192,406,238,-1.82,-8,1,23
000157.txt,219,194,279,242,-1.63,-13,2,26
000157.txt,198,150,271,234,-1.61,-16,2,31
000158.txt,1047,177,1179,218,-3.0,21,1,30
000159.txt,748,163,893,265,-1.78,4,1,15
000159.txt,0,208,267,374,2.22,-4,1,6
000159.txt,170,187,405,313,1.99,-4,1,10
000159.txt,526,173,570,203,1.73,-3,1,37
000159.txt,724,176,802,229,-1.71,4,1,21
000159.txt,702,170,747,206,-1.67,5,1,32
000159.txt,591,170,614,187,1.7,0,1,64
000160.txt,493,183,549,226,1.7,-3,1,26
000160.txt,558,180,580,200,1.65,-3,2,58
000160.txt,343,179,379,203,1.91,-20,2,59
000160.txt,591,179,633,220,-1.57,0,1,30
000161.txt,172,196,368,305,1.99,-5,2,12
000161.txt,315,194,431,261,1.91,-5,2,18
000161.txt,388,190,463,241,1.81,-5,2,23
000161.txt,431,188,493,227,1.76,-5,2,29
000161.txt,812,153,946,204,2.8,9,1,24
000161.txt,808,152,897,200,2.8,9,1,27
000161.txt,778,158,875,201,2.84,8,1,29
000161.txt,1208,127,1241,174,-0.75,22,0,24
000161.txt,1149,128,1241,175,-0.69,22,0,26
000161.txt,1107,134,1241,174,-0.67,23,0,29
000161.txt,475,186,522,217,1.76,-5,2,36
000161.txt,666,175,714,212,-1.68,3,1,30
000162.txt,3,173,121,220,-0.93,-21,1,28
000162.txt,135,175,207,209,-1.03,-21,1,35
000162.txt,159,166,223,195,-0.76,-26,1,45
000162.txt,573,171,633,230,-1.58,0,1,22
000162.txt,760,173,771,200,-1.78,9,1,45
000163.txt,258,164,438,248,-2.77,-6,1,17
000163.txt,321,171,472,230,-2.85,-6,1,21
000163.txt,804,152,871,197,-1.81,11,1,35
000163.txt,857,161,917,193,-1.91,13,0,36
000163.txt,374,175,495,216,-2.91,-6,1,26
000163.txt,398,175,492,214,-2.95,-6,1,29
000163.txt,404,167,515,208,-2.93,-6,1,32
000164.txt,10,164,103,201,-0.59,-26,1,35
000164.txt,554,172,616,233,-1.56,0,1,21
000164.txt,153,167,206,195,2.09,-27,1,45
000164.txt,764,178,776,206,-1.79,9,1,42
000165.txt,581,178,636,223,-1.57,0,1,24
000165.txt,0,189,164,374,-1.83,-5,1,4
000165.txt,287,164,471,259,-2.14,-5,1,15
000165.txt,356,163,486,243,-2.07,-4,1,18
000165.txt,412,177,511,221,-2.27,-5,1,26
000165.txt,443,167,536,215,-2.27,-4,1,29
000165.txt,652,148,715,206,-1.69,3,1,32
000165.txt,0,116,226,235,2.15,-14,1,21
000166.txt,0,175,44,219,2.3,-21,1,24
000166.txt,296,172,339,192,-1.17,-22,1,55
000166.txt,222,157,275,189,-1.1,-28,1,57
000166.txt,570,169,616,215,-1.55,0,1,27
000167.txt,949,151,1008,268,-2.05,5,1,10
000167.txt,707,161,735,216,-1.68,3,1,26
000167.txt,683,169,694,201,-1.6,4,1,40
000168.txt,502,183,537,210,-1.49,-4,2,39
000168.txt,837,190,921,223,2.52,11,2,32
000168.txt,955,189,1046,226,2.24,18,2,34
000168.txt,560,165,585,198,-1.61,-2,1,52
000169.txt,784,177,1124,374,-1.96,2,1,6
000169.txt,0,193,137,374,0.89,-6,1,5
000169.txt,0,179,272,340,0.63,-6,1,8
000169.txt,0,159,290,307,-2.59,-6,1,10
000169.txt,111,185,342,272,-2.68,-6,1,13
000169.txt,247,186,435,257,0.36,-5,1,15
000169.txt,335,179,462,241,0.34,-5,1,20
000169.txt,338,174,490,230,0.3,-6,1,22
000169.txt,394,177,500,219,-2.98,-6,1,27
000169.txt,436,170,526,212,0.16,-6,1,37
000169.txt,573,177,582,198,1.59,-2,1,55
000169.txt,677,184,746,238,-1.69,2,1,20
000169.txt,731,171,853,221,-0.18,6,1,25
000169.txt,684,172,757,204,-0.17,6,1,40
000169.txt,633,179,659,198,-1.66,2,1,54
000170.txt,776,173,802,192,-1.49,13,0,52
000170.txt,825,170,845,184,-1.49,23,0,73
000171.txt,570,182,644,253,-1.56,0,1,17
000171.txt,58,205,232,270,2.14,-12,2,19
000171.txt,0,209,132,259,2.2,-19,2,25
000171.txt,307,195,361,227,1.87,-15,2,40
000172.txt,582,170,618,204,-1.56,0,1,34
000172.txt,596,165,626,196,-1.56,0,1,43
000172.txt,727,171,890,304,-1.77,2,1,10
000172.txt,708,168,814,253,-1.73,2,1,15
000172.txt,658,164,711,212,-1.68,2,1,28
000172.txt,0,189,251,303,2.12,-7,1,12
000172.txt,257,181,376,243,1.95,-7,1,19
000172.txt,637,167,661,190,-1.62,2,1,53
000173.txt,0,186,305,374,-0.58,-2,1,2
000173.txt,233,178,571,374,2.07,-1,1,7
000173.txt,917,200,1241,374,-1.87,3,1,5
000173.txt,542,174,674,264,-1.31,0,1,13
000173.txt,689,166,741,206,1.75,4,1,33
000173.txt,837,176,908,238,-1.65,7,1,19
000173.txt,840,182,894,226,-1.6,8,1,24
000174.txt,993,213,1069,261,-1.46,8,1,14
000174.txt,1000,172,1096,247,-1.44,10,1,17
000174.txt,916,177,969,208,1.76,17,1,36
000175.txt,468,185,511,223,-1.48,-5,2,31
000175.txt,264,175,408,229,-3.0,-9,1,25
000176.txt,844,209,1241,374,-2.15,2,1,3
000176.txt,425,182,542,273,1.77,-2,1,14
000176.txt,500,164,585,243,1.72,-1,1,19
000176.txt,553,169,615,225,1.69,0,1,25
000176.txt,624,179,669,207,1.81,2,1,41
000177.txt,35,165,198,335,2.16,-5,1,8
000177.txt,419,144,541,233,-1.22,-3,1,22
000177.txt,638,172,682,227,-1.0,1,1,24
000177.txt,1018,164,1053,247,2.56,8,1,14
000177.txt,928,165,958,237,-1.99,8,1,17
000177.txt,835,179,887,230,2.82,6,1,19
000177.txt,347,180,438,211,-2.67,-10,1,35
000178.txt,888,190,1241,374,-2.24,2,1,3
000178.txt,689,179,775,243,-1.72,3,1,18
000178.txt,764,174,1027,348,-1.89,2,1,8
000178.txt,182,193,325,243,0.4,-11,2,23
000178.txt,2,194,164,246,0.65,-17,2,23
000178.txt,681,177,742,229,-1.69,3,1,23
000178.txt,657,177,696,208,-1.68,3,1,37
000179.txt,591,175,657,239,-1.55,0,1,20
000179.txt,739,98,880,218,1.37,7,1,29
000179.txt,720,130,786,202,1.43,8,1,41
000179.txt,711,139,757,196,1.49,8,1,53
000179.txt,271,180,288,230,2.06,-10,1,23
000180.txt,541,181,566,197,1.67,-4,2,63
000181.txt,834,194,1241,374,-2.02,3,1,6
000181.txt,192,180,398,256,-2.77,-6,1,15
000181.txt,255,181,454,249,0.31,-6,1,17
000181.txt,289,178,458,238,-2.81,-6,1,19
000181.txt,747,177,927,304,-1.85,3,1,11
000181.txt,680,183,743,228,-1.75,3,1,24
000181.txt,370,181,493,233,0.27,-5,1,22
000181.txt,395,172,500,224,0.23,-5,1,24
000181.txt,642,163,675,197,-1.63,3,1,52
000181.txt,486,176,553,199,-3.0,-6,1,48
000181.txt,504,171,565,197,3.14,-5,1,53
000181.txt,633,162,657,190,-1.61,3,1,69
000182.txt,78,202,387,374,1.97,-3,1,7
000182.txt,329,168,477,282,1.83,-3,1,13
000182.txt,502,181,555,219,1.68,-3,1,30
000183.txt,884,170,1241,374,-2.18,2,1,3
000183.txt,51,170,365,305,-2.62,-5,1,10
000183.txt,732,35,1006,309,-1.8,3,1,10
000183.txt,696,146,803,241,-1.7,3,1,18
000183.txt,682,167,741,220,1.45,3,1,26
000183.txt,662,169,696,200,-1.64,3,1,41
000183.txt,551,176,580,200,1.64,-2,1,47
000183.txt,589,172,618,193,-1.45,0,1,58
000184.txt,0,190,147,355,2.23,-6,1,8
000184.txt,611,177,643,201,-1.4,1,1,50
000184.txt,474,176,523,212,1.87,-6,2,40
000184.txt,659,175,688,202,-1.6,3,1,44
000185.txt,0,206,264,374,2.28,-3,1,3
000185.txt,181,157,454,374,1.86,-3,1,8
000185.txt,400,173,526,281,1.75,-2,1,14
000185.txt,544,185,606,225,1.82,-1,2,30
000185.txt,586,184,635,217,1.87,0,2,36
000185.txt,630,185,673,212,1.87,2,2,41
000186.txt,0,195,206,374,2.23,-5,1,7
000186.txt,460,182,513,216,1.34,-5,1,32
000186.txt,678,170,697,211,1.0,3,1,29
000186.txt,534,177,600,199,2.64,-2,1,49
000186.txt,337,183,418,211,0.76,-12,2,39
000186.txt,101,181,205,234,1.89,-15,1,24
000186.txt,641,174,710,195,2.72,4,1,53
000186.txt,511,155,597,199,-3.07,-4,2,60
000187.txt,222,178,261,261,2.06,-8,2,16
000188.txt,846,157,1036,281,-1.84,5,1,12
000188.txt,657,175,692,209,-1.56,3,1,34
000188.txt,768,169,811,210,-1.64,8,1,33
000189.txt,660,145,706,262,1.11,1,1,10
000189.txt,549,129,578,225,1.43,0,0,14
000189.txt,592,142,623,224,1.27,0,0,14
000189.txt,654,147,678,222,1.22,1,0,15
000190.txt,1104,128,1237,373,-2.29,3,1,4
000190.txt,619,123,708,223,-1.66,1,1,21
000191.txt,577,178,614,211,-1.57,0,1,36
000191.txt,0,206,198,375,-0.71,-3,1,2
000191.txt,233,188,362,253,-1.19,-7,1,17
000191.txt,373,190,501,272,-1.35,-3,1,14
000191.txt,358,184,432,227,-1.29,-7,1,27
000191.txt,462,184,518,221,-1.42,-4,1,30
000191.txt,509,159,550,205,-1.49,-4,1,46
000191.txt,0,188,124,269,-0.89,-12,1,14
000191.txt,206,187,303,230,-1.12,-12,1,25
000191.txt,289,179,361,217,-1.21,-12,1,32
000192.txt,140,187,315,268,-1.1,-8,1,15
000192.txt,238,105,461,293,-1.27,-4,1,13
000192.txt,444,200,493,234,-1.4,-4,1,22
000192.txt,450,185,512,229,-1.42,-4,1,25
000192.txt,487,184,528,213,-1.44,-5,1,37
000192.txt,536,173,556,196,-1.52,-6,1,72
000192.txt,0,185,111,278,-0.88,-11,1,13
000194.txt,493,180,572,236,1.75,-2,1,21
000194.txt,583,175,620,204,1.64,0,1,37
000194.txt,818,166,831,203,1.04,10,1,34
000195.txt,934,166,979,274,1.09,5,1,12
000195.txt,681,172,696,205,-1.63,4,1,43
000196.txt,544,200,582,236,1.61,-2,2,34
000197.txt,164,198,347,297,2.0,-6,1,12
000197.txt,693,175,802,251,-1.75,2,1,16
000197.txt,314,192,428,256,1.9,-5,1,18
000197.txt,412,178,482,230,1.79,-5,1,26
000197.txt,450,181,503,219,1.77,-6,2,33
000197.txt,636,176,656,193,-1.61,3,1,65
000198.txt,144,188,363,306,1.88,-5,1,11
000198.txt,1210,113,1241,331,2.27,9,1,6
000199.txt,842,161,918,319,2.8,2,1,7
000200.txt,797,186,1018,325,-1.9,3,1,9
000200.txt,1039,140,1095,193,-2.07,19,0,30
000200.txt,880,173,929,335,2.71,2,1,7
000201.txt,1112,127,1241,374,-2.75,2,1,0
000201.txt,805,175,1241,374,1.08,2,1,5
000201.txt,660,181,785,262,-1.86,2,1,14
000201.txt,413,176,447,249,1.72,-4,1,18
000201.txt,315,192,414,257,-1.41,-5,1,17
000201.txt,609,170,691,231,-1.81,1,1,21
000201.txt,560,180,607,214,-1.71,-1,1,33
000201.txt,414,184,450,211,-1.58,-9,2,38
000201.txt,537,179,570,205,-1.7,-3,1,43
000201.txt,406,173,417,201,1.61,-13,1,47
000201.txt,400,178,408,205,1.68,-13,2,47
000201.txt,447,175,479,238,1.67,-4,1,20
000203.txt,586,171,619,208,-1.58,0,2,63
000203.txt,765,170,812,251,-1.81,4,1,17
000203.txt,362,193,401,217,1.87,-16,3,53
000204.txt,599,178,628,205,-1.58,0,2,45
000204.txt,635,164,678,195,-1.71,4,2,73
000204.txt,251,162,325,221,2.01,-16,2,37
000204.txt,192,192,290,239,2.05,-12,2,25
000204.txt,461,178,490,199,1.77,-13,2,71
000205.txt,393,186,475,235,1.89,-5,1,24
000205.txt,539,177,558,207,1.74,-3,1,39
000205.txt,549,179,582,200,1.83,-3,2,56
000206.txt,267,153,311,243,-2.56,-6,1,15
000206.txt,290,155,319,240,-2.58,-6,1,15
000206.txt,629,158,780,230,2.27,2,1,20
000206.txt,1107,170,1160,199,1.89,36,1,48
000207.txt,715,177,727,210,1.4,5,2,38
000207.txt,57,188,127,229,2.18,-20,2,29
000207.txt,190,187,288,234,2.03,-13,2,27
000207.txt,152,186,248,230,2.08,-16,2,29
000207.txt,382,183,426,208,1.87,-14,2,49
000208.txt,0,203,256,374,-2.47,-5,1,6
000208.txt,351,171,376,236,-1.63,-7,1,21
000208.txt,600,179,861,267,-0.12,1,1,12
000209.txt,818,143,904,320,2.82,2,1,7
000210.txt,680,148,728,185,-1.68,9,1,77
000210.txt,0,180,155,315,2.22,-9,1,11
000210.txt,124,193,286,269,2.17,-8,1,16
000210.txt,376,182,444,221,1.87,-8,1,30
000210.txt,419,181,472,213,1.84,-8,1,35
000210.txt,498,177,530,199,1.75,-7,1,55
000211.txt,0,190,304,374,2.1,-5,1,7
000211.txt,438,169,483,251,1.78,-3,1,17
000211.txt,476,173,512,248,1.68,-2,1,17
000211.txt,398,183,483,233,1.79,-5,1,24
000211.txt,519,173,539,215,1.69,-3,1,31
000211.txt,499,180,543,206,1.78,-5,1,43
000211.txt,640,176,671,202,-1.56,2,1,44
000211.txt,820,172,1241,374,-2.08,2,1,4
000212.txt,0,163,168,374,0.72,-6,1,6
000212.txt,637,175,728,243,-1.77,1,1,19
000212.txt,580,177,607,195,-1.75,-1,1,56
000213.txt,898,204,1241,374,-2.31,2,1,3
000213.txt,0,190,272,321,-2.49,-6,1,9
000213.txt,57,179,336,290,0.64,-6,1,11
000213.txt,695,181,842,274,-1.81,2,1,13
000213.txt,265,185,463,251,0.39,-5,1,17
000213.txt,670,180,740,224,-1.75,3,1,24
000213.txt,303,179,452,239,-2.87,-6,1,19
000213.txt,342,170,462,228,-2.86,-6,1,22
000214.txt,277,180,412,232,0.32,-8,1,22
000214.txt,334,182,443,222,-2.76,-8,1,27
000214.txt,1114,134,1231,254,-2.18,9,1,11
000214.txt,982,151,1043,231,-2.0,8,1,15
000214.txt,937,161,957,221,-1.53,9,1,20
000214.txt,872,162,902,184,1.49,20,0,53
000215.txt,943,188,1241,314,-0.77,6,1,9
000216.txt,568,180,610,222,-1.57,0,2,30
000216.txt,81,190,276,279,2.08,-8,1,14
000216.txt,297,188,388,243,1.9,-8,2,23
000216.txt,395,184,444,221,1.78,-8,2,33
000216.txt,441,187,481,211,1.77,-9,2,44
000217.txt,0,196,358,374,2.1,-3,1,6
000217.txt,316,191,461,282,1.8,-4,1,13
000217.txt,475,183,525,222,1.72,-4,1,28
000217.txt,499,160,547,212,1.64,-4,1,36
000217.txt,562,178,594,206,1.58,-1,1,38
000217.txt,1051,132,1241,332,-2.22,5,1,7
000217.txt,537,179,561,200,1.64,-4,1,50
000218.txt,1046,171,1241,374,-2.76,2,1,0
000218.txt,780,176,1097,355,-1.93,3,1,7
000218.txt,308,191,421,262,1.91,-6,2,18
000218.txt,480,185,516,211,1.71,-6,2,40
000218.txt,640,173,673,199,-1.63,2,1,44
000218.txt,496,183,529,206,1.72,-6,2,46
000219.txt,566,176,616,225,-1.56,0,1,25
000219.txt,822,162,864,186,-1.86,18,1,57
000219.txt,869,157,936,190,-1.93,18,1,46
000219.txt,939,138,1050,190,-2.05,18,0,35
000220.txt,528,177,563,197,1.86,-4,1,56
000220.txt,716,175,739,195,-1.56,9,1,55
000221.txt,603,178,664,237,-1.57,0,1,21
000221.txt,776,185,955,301,-1.87,3,1,10
000221.txt,1023,143,1075,193,-2.05,19,0,32
000222.txt,518,165,740,374,-1.58,0,1,7
000222.txt,344,184,457,218,-2.7,-9,2,32
000222.txt,376,185,418,205,1.87,-15,2,53
000222.txt,175,194,259,227,-2.39,-19,2,35
000222.txt,426,178,498,210,-2.76,-7,1,37
000222.txt,334,187,374,208,1.92,-18,2,52
000222.txt,425,181,464,201,1.8,-12,2,53
000223.txt,998,125,1241,374,-2.34,3,1,2
000223.txt,811,155,940,256,-1.72,4,1,13
000223.txt,929,190,1010,320,-1.4,4,1,8
000223.txt,811,152,830,184,-3.03,7,0,24
000225.txt,1,175,121,230,2.22,-20,2,27
000225.txt,493,139,560,216,1.67,-3,1,36
000225.txt,555,177,576,196,1.62,-4,2,65
000225.txt,380,180,408,198,-1.28,-20,2,68
000225.txt,584,176,622,214,-1.56,0,1,33
000226.txt,639,184,673,211,-1.64,2,2,41
000226.txt,357,184,480,235,0.24,-6,1,23
000226.txt,215,190,415,261,-2.8,-6,1,15
000226.txt,0,194,332,303,-2.66,-6,1,11
000226.txt,723,176,1026,374,-1.91,2,1,8
000226.txt,0,216,387,374,2.13,-2,1,4
000226.txt,624,171,660,203,-1.62,2,2,57
000227.txt,783,179,909,248,1.93,5,1,17
000227.txt,1081,174,1130,204,1.66,26,1,38
000227.txt,864,181,964,233,1.86,9,1,22
000227.txt,945,179,1009,217,1.79,14,1,28
000227.txt,1041,156,1086,199,1.62,28,1,45
000227.txt,1019,177,1060,205,1.65,23,1,38
000228.txt,219,178,342,219,-0.57,-12,1,26
000228.txt,421,165,501,200,2.33,-8,1,42
000228.txt,868,164,890,235,-1.76,6,1,17
000228.txt,444,173,522,205,-0.8,-6,1,35
000228.txt,581,173,633,198,-1.01,0,1,44
000229.txt,176,142,398,219,1.87,-20,2,51
000230.txt,396,183,438,206,1.82,-14,2,52
000230.txt,320,152,393,207,1.9,-20,2,58
000231.txt,503,181,547,213,-1.46,-3,1,33
000231.txt,133,182,244,236,1.99,-14,1,24
000231.txt,311,184,355,210,1.84,-15,2,41
000231.txt,571,163,597,198,-1.6,-1,1,49
000232.txt,624,150,697,189,-1.77,4,1,72
000232.txt,207,187,340,252,2.0,-9,2,20
000232.txt,936,154,977,213,-2.01,10,1,22
000233.txt,527,176,574,214,-1.68,-2,1,31
000233.txt,432,173,465,200,1.67,-9,1,44
000234.txt,268,192,461,302,1.86,-3,1,12
000234.txt,640,176,683,212,-1.64,2,1,33
000234.txt,415,189,501,247,1.77,-4,1,19
000234.txt,757,163,900,206,2.86,7,1,26
000234.txt,745,153,865,203,2.89,7,1,29
000234.txt,992,136,1119,180,-0.58,21,0,35
000235.txt,589,175,616,202,-1.58,0,1,46
000235.txt,60,197,258,287,2.07,-8,2,14
000236.txt,580,176,621,214,-1.57,0,1,32
000236.txt,76,175,288,278,-1.06,-7,1,13
000236.txt,323,185,476,282,-1.29,-3,1,13
000236.txt,282,183,393,241,-1.22,-7,1,20
000236.txt,480,183,543,226,-1.43,-3,1,25
000236.txt,445,180,489,208,-1.38,-7,1,39
000236.txt,533,162,564,198,-1.51,-4,1,57
000236.txt,0,185,139,265,-0.91,-12,1,15
000236.txt,183,181,299,234,-1.11,-11,1,22
000237.txt,855,178,953,214,-2.91,12,1,30
000237.txt,175,192,258,222,2.07,-20,2,38
000238.txt,0,170,58,216,-0.83,-20,1,24
000238.txt,306,174,347,194,1.99,-21,1,55
000238.txt,574,173,615,214,-1.56,0,1,31
000239.txt,677,177,818,224,-0.22,4,1,23
000240.txt,567,177,609,215,1.58,0,1,29
000241.txt,633,154,707,213,1.8,3,1,35
000241.txt,552,174,573,191,-1.67,-4,1,66
000242.txt,635,163,725,229,1.33,1,1,21
000242.txt,389,184,455,237,1.69,-5,1,22
000242.txt,432,187,478,220,1.67,-6,1,30
000243.txt,598,177,678,248,-1.59,0,1,15
000243.txt,498,169,576,230,-1.43,-2,1,21
000243.txt,620,169,672,218,-1.56,1,1,24
000243.txt,1190,133,1241,204,-1.02,14,0,15
000243.txt,1070,135,1238,198,-0.9,14,0,19
000244.txt,0,183,421,374,2.08,-2,1,4
